timerange,map_idx,pm2_5
161,360,89.0
161,361,93.0
161,362,93.0
161,366,86.2
161,369,81.6
161,370,80.3
161,371,72.1
161,372,72.7
161,392,87.2
161,398,91.0
161,399,95.0
161,402,80.4
161,403,77.3
161,404,74.6
161,424,85.0
161,431,90.3
161,432,90.0
161,433,90.3
161,436,79.0
161,456,80.6
161,463,93.5
161,465,88.1
161,466,86.5
161,467,91.8
161,468,88.3
161,469,82.7
161,494,96.0
161,495,93.5
161,501,85.5
161,530,69.1
161,533,95.7
161,564,95.5
161,596,50.0
161,628,0.0
161,659,0.0
162,302,94.8
162,333,94.7
162,334,95.1
162,360,93.0
162,361,93.0
162,362,93.0
162,363,94.2
162,364,93.4
162,365,93.9
162,366,95.0
162,392,79.0
162,393,86.0
162,395,80.0
162,398,90.5
162,399,91.7
162,402,73.0
162,403,74.3
162,425,90.8
162,426,78.7
162,427,82.0
162,430,90.7
162,431,85.7
162,432,84.7
162,433,79.1
162,434,73.0
162,435,83.0
162,465,81.6
162,467,85.5
162,468,85.6
162,498,71.5
162,499,87.9
162,500,89.5
162,530,76.4
162,562,70.0
162,563,77.2
162,595,80.5
163,268,100.8
163,277,72.4
163,278,78.8
163,300,100.8
163,301,101.3
163,308,70.2
163,309,70.3
163,310,74.0
163,328,93.0
163,333,92.5
163,340,66.7
163,360,93.0
163,365,96.2
163,366,93.0
163,372,71.5
163,398,91.2
163,402,81.6
163,403,81.4
163,404,77.8
163,405,76.0
163,430,91.0
163,431,84.0
163,432,87.0
163,433,88.4
163,434,84.0
163,436,79.6
163,437,84.0
163,462,93.3
163,463,82.7
163,465,84.1
163,466,73.5
163,468,82.9
163,494,98.2
163,495,86.7
163,498,81.2
163,527,88.0
163,530,75.6
164,214,76.2
164,246,78.6
164,277,72.0
164,278,75.0
164,310,78.9
164,360,93.0
164,361,93.0
164,362,93.0
164,363,93.0
164,364,87.0
164,365,91.3
164,366,87.7
164,395,93.0
164,398,93.7
164,399,91.4
164,404,76.4
164,431,93.0
164,436,77.4
164,437,80.0
164,468,86.3
164,469,83.0
164,493,81.5
164,494,111.3
164,495,81.5
164,525,85.3
164,527,82.0
164,530,69.6
164,559,78.3
164,591,84.0
164,623,98.6
164,624,114.0
164,656,108.1
164,657,105.0
164,689,88.4
164,721,74.0
164,722,80.2
165,212,65.0
165,213,80.3
165,214,85.2
165,244,81.0
165,276,81.5
165,278,73.0
165,308,73.6
165,309,80.7
165,310,77.8
165,316,67.3
165,317,71.0
165,328,93.0
165,340,79.0
165,347,83.0
165,348,73.0
165,360,93.0
165,361,97.2
165,362,93.8
165,363,93.0
165,364,92.6
165,365,93.6
165,366,95.0
165,372,83.2
165,373,76.0
165,378,73.5
165,379,95.0
165,393,96.0
165,398,97.0
165,399,120.0
165,404,73.0
165,405,74.0
165,409,73.3
165,410,71.7
165,431,93.8
165,432,93.6
165,433,86.0
165,436,80.7
165,437,90.4
165,438,82.8
165,439,79.4
165,440,75.4
165,441,74.5
165,465,93.0
165,466,93.8
165,467,96.2
165,468,96.2
165,469,91.3
165,498,86.2
165,499,86.5
165,501,89.2
165,525,81.5
165,530,73.1
165,533,81.0
165,557,75.4
165,564,85.5
165,589,74.3
165,596,88.4
165,621,78.3
165,628,102.3
165,653,81.0
165,654,69.8
165,659,81.3
165,660,99.5
165,661,92.0
165,687,73.5
165,688,75.5
165,691,97.5
165,693,96.0
165,720,80.3
165,722,77.0
165,723,83.5
165,753,79.8
165,754,93.3
165,755,90.7
165,786,85.3
165,818,80.0
165,819,76.0
165,852,66.3
165,884,66.5
166,182,76.2
166,183,79.9
166,214,84.9
166,215,74.0
166,256,70.4
166,287,73.3
166,288,72.8
166,316,76.3
166,317,72.6
166,318,68.4
166,319,74.7
166,347,80.8
166,348,74.5
166,360,93.0
166,378,82.5
166,379,89.0
166,392,85.8
166,393,88.0
166,394,101.6
166,409,82.3
166,410,78.0
166,438,89.2
166,439,88.6
166,440,87.8
166,441,86.1
166,468,88.2
166,499,91.6
166,500,91.8
166,693,79.8
166,694,80.0
166,726,71.8
166,727,69.2
166,759,67.7
166,791,67.0
166,823,68.0
166,855,64.8
166,884,67.2
166,887,64.4
166,888,63.0
166,915,69.6
166,916,66.3
166,920,62.8
167,214,81.4
167,223,79.3
167,246,88.7
167,255,80.3
167,256,91.2
167,269,92.5
167,278,79.3
167,287,84.2
167,288,92.6
167,300,102.4
167,301,92.7
167,310,88.2
167,316,70.3
167,317,76.9
167,318,73.7
167,319,77.8
167,332,103.7
167,342,91.3
167,347,63.6
167,348,70.2
167,360,93.0
167,364,94.2
167,374,85.0
167,378,80.0
167,379,69.3
167,395,93.3
167,396,93.3
167,406,84.3
167,409,73.5
167,410,77.6
167,427,93.0
167,428,93.1
167,435,91.0
167,438,93.0
167,441,74.0
167,467,90.9
167,468,86.8
167,470,84.0
167,502,87.5
167,633,67.3
167,664,70.3
167,665,69.0
167,696,65.9
167,727,68.0
167,728,69.6
167,760,67.0
167,792,68.8
167,824,63.0
167,856,64.8
167,888,64.9
167,920,66.0
168,257,95.7
168,258,96.2
168,259,94.7
168,270,100.0
168,273,75.7
168,287,86.4
168,288,94.5
168,289,99.0
168,301,96.0
168,302,96.2
168,305,70.0
168,306,74.9
168,319,80.5
168,334,97.3
168,338,80.0
168,339,77.1
168,360,93.0
168,366,102.4
168,371,83.9
168,398,95.5
168,399,93.6
168,403,88.4
168,435,96.0
168,437,84.5
168,438,86.6
168,439,80.2
168,440,75.6
168,441,72.6
168,468,87.1
168,469,81.0
168,498,88.0
168,499,79.1
168,500,81.0
168,530,85.5
168,531,91.0
168,562,82.0
168,563,91.0
168,595,98.0
168,601,66.0
168,602,66.0
168,603,69.3
168,632,73.0
168,633,72.9
168,634,70.0
169,140,81.6
169,141,73.9
169,142,76.0
169,174,78.5
169,206,77.0
169,239,84.5
169,271,90.0
169,272,73.5
169,273,69.0
169,292,89.2
169,304,81.0
169,305,80.0
169,324,90.8
169,360,93.0
169,399,91.7
169,431,101.3
169,463,101.2
169,464,97.2
169,496,97.5
169,499,76.0
169,568,80.0
169,569,69.0
169,594,71.0
169,595,77.0
169,600,77.2
169,601,68.6
169,626,83.5
169,632,72.8
169,656,72.0
169,657,94.2
169,658,92.9
169,664,68.1
170,140,74.2
170,185,74.0
170,186,69.0
170,218,66.0
170,219,69.0
170,251,70.0
170,360,93.0
170,465,94.9
170,466,94.2
170,467,99.2
170,468,94.0
170,496,92.5
170,497,89.1
170,498,82.9
170,499,76.5
170,529,78.5
170,568,79.8
170,598,77.8
170,599,80.4
170,600,80.1
170,631,80.6
171,45,62.7
171,46,55.0
171,48,59.0
171,78,62.5
171,79,60.0
171,80,60.0
171,85,68.8
171,86,66.7
171,119,66.0
171,140,71.6
171,152,72.0
171,153,69.5
171,360,93.0
171,361,93.0
171,362,93.0
171,363,93.0
171,434,97.0
171,466,92.4
171,467,92.2
171,493,93.0
171,494,80.2
171,495,88.2
171,527,90.0
171,528,87.8
171,529,77.7
171,559,88.1
171,565,75.4
171,597,77.8
171,598,80.0
171,629,83.2
171,630,84.0
171,662,81.8
172,44,63.2
172,45,64.9
172,76,67.8
172,77,63.5
172,108,71.2
172,109,68.0
172,140,69.4
172,141,68.1
172,172,93.6
172,173,78.1
172,174,69.4
172,206,72.8
172,207,77.7
172,239,81.2
172,271,87.0
172,303,96.0
172,304,92.4
172,332,93.0
172,336,92.6
172,363,93.0
172,364,93.0
172,369,86.5
172,370,88.8
172,396,93.0
172,402,92.8
172,428,93.0
172,460,93.0
172,492,93.0
172,494,73.9
172,524,93.0
172,526,85.6
172,557,93.0
172,558,87.2
172,561,86.8
172,564,79.2
172,565,74.8
172,589,81.4
172,590,80.1
172,593,74.8
172,596,93.0
172,597,78.0
172,598,77.7
172,620,68.7
172,621,78.3
172,628,93.0
172,631,80.5
172,653,93.0
172,654,93.0
172,659,93.0
172,662,77.0
172,663,77.0
172,687,93.0
172,688,93.0
172,691,93.0
172,720,93.0
172,723,93.0
172,753,93.0
172,754,93.0
172,755,93.0
173,140,60.1
173,172,99.0
173,204,100.5
173,236,104.2
173,239,76.6
173,268,109.0
173,271,76.5
173,300,120.0
173,303,84.0
173,304,85.1
173,332,97.0
173,363,95.0
173,396,114.0
173,428,121.0
173,460,109.0
173,467,83.1
173,468,83.8
173,492,98.0
173,493,88.2
173,499,78.0
173,500,88.6
173,525,87.0
173,532,86.5
173,533,93.0
173,534,93.0
173,557,87.3
173,558,99.8
173,559,92.2
173,560,86.3
173,561,89.7
173,564,93.5
173,566,93.0
173,567,93.0
173,591,90.0
173,620,71.0
173,623,89.2
173,624,92.0
173,651,70.0
173,652,70.0
173,682,67.6
173,683,70.1
173,714,65.9
173,715,67.3
174,140,57.1
174,304,75.5
174,361,96.5
174,362,101.5
174,393,94.3
174,394,98.3
174,395,101.0
174,425,95.9
174,427,84.7
174,460,83.0
174,467,81.8
174,468,84.0
174,492,83.3
174,493,36.0
174,498,84.4
174,499,79.8
174,500,85.6
174,530,91.3
174,531,93.0
174,532,93.0
174,560,94.3
174,561,92.1
174,562,90.3
174,563,86.6
174,592,89.0
174,593,93.5
174,595,74.2
174,624,91.1
174,652,72.0
174,683,66.8
174,684,72.3
174,685,64.6
174,686,63.0
174,714,64.0
174,715,62.6
174,746,61.2
174,747,58.0
175,140,57.1
175,359,100.0
175,360,93.4
175,392,82.0
175,424,90.2
175,425,94.6
175,456,87.5
175,488,81.2
175,493,66.4
175,494,130.4
175,495,123.4
175,497,96.0
175,498,101.0
175,519,86.0
175,520,78.1
175,528,117.0
175,529,94.8
175,559,92.2
175,560,91.6
175,562,86.8
175,563,81.8
175,591,96.0
175,593,90.0
175,594,80.1
175,595,74.0
175,623,89.1
175,624,91.9
175,626,84.3
175,627,77.5
175,652,67.0
175,658,82.5
175,659,81.2
175,683,68.7
175,684,68.4
175,685,58.3
175,714,64.3
175,715,67.6
176,140,57.0
176,232,99.0
176,233,94.0
176,264,102.5
176,296,100.0
176,328,94.0
176,360,86.0
176,467,77.5
176,468,74.3
176,469,68.0
176,497,75.0
176,498,90.1
176,499,93.8
176,500,87.8
176,529,86.0
176,530,65.2
176,531,85.8
176,532,85.0
176,533,72.0
176,534,73.6
176,562,75.9
176,563,84.2
176,564,95.3
176,565,87.9
177,140,58.7
177,175,43.4
177,233,99.9
177,265,99.0
177,266,95.4
177,267,101.9
177,268,104.4
177,269,103.8
177,270,89.4
177,271,75.5
177,437,70.8
177,438,68.6
177,439,72.0
177,441,83.7
177,471,71.5
177,473,80.0
177,493,97.0
177,494,97.0
177,495,97.0
177,503,70.8
177,505,81.6
177,527,85.5
177,528,90.7
177,529,89.3
177,534,71.2
177,535,72.7
177,536,75.3
177,537,82.4
177,559,100.3
177,560,94.8
177,561,99.8
177,562,85.3
177,566,70.7
177,567,73.5
177,568,78.0
177,569,81.6
177,591,95.0
177,599,67.9
177,623,96.8
177,624,82.1
177,631,71.6
177,632,75.2
177,664,73.6
177,682,50.0
177,714,40.2
178,140,61.1
178,175,56.5
178,272,67.7
178,273,73.4
178,279,56.5
178,305,65.5
178,310,52.4
178,311,63.0
178,312,66.2
178,336,81.0
178,338,58.0
178,339,59.7
178,342,58.0
178,344,70.0
178,365,97.0
178,369,86.5
178,370,74.5
178,376,65.9
178,397,97.0
178,408,69.8
178,429,97.0
178,440,64.0
178,441,69.6
178,461,97.0
178,493,97.0
178,624,72.9
178,664,70.3
178,696,70.4
178,728,65.1
179,6,97.0
179,7,97.0
179,8,97.0
179,40,97.0
179,41,97.0
179,73,97.0
179,106,97.0
179,138,97.0
179,140,59.0
179,171,97.0
179,175,52.5
179,203,97.0
179,235,97.0
179,236,97.0
179,246,51.3
179,247,55.1
179,268,97.0
179,278,48.8
179,300,97.0
179,301,97.0
179,307,57.8
179,308,51.9
179,309,50.3
179,310,55.8
179,333,97.0
179,339,58.5
179,341,53.0
179,365,97.0
179,373,52.0
179,405,65.0
179,561,93.8
179,593,85.4
179,624,74.9
179,625,86.5
179,633,71.5
179,656,86.0
179,664,70.2
179,665,66.7
179,696,67.0
179,728,64.6
180,5,97.0
180,6,97.0
180,77,61.2
180,78,56.8
180,109,61.0
180,110,58.1
180,140,57.3
180,142,56.1
180,143,51.8
180,172,57.8
180,173,62.5
180,174,61.5
180,175,46.4
180,341,53.7
180,373,58.1
180,405,61.7
180,437,63.3
180,467,64.1
180,468,61.4
180,469,75.0
180,479,92.0
180,509,86.0
180,510,92.1
180,511,89.0
180,541,95.6
180,560,91.4
180,561,90.5
180,571,93.3
180,572,94.5
180,592,86.8
180,602,87.5
180,603,91.5
180,633,71.0
180,634,74.0
180,696,94.0
180,727,90.8
180,728,87.3
180,760,79.5
180,792,89.3
180,824,82.1
181,109,63.0
181,141,61.2
181,143,65.4
181,173,71.8
181,175,55.3
181,204,66.8
181,205,64.3
181,207,53.5
181,208,50.0
181,209,41.0
181,236,63.0
181,240,48.7
181,241,41.8
181,242,42.5
181,243,46.9
181,244,43.6
181,276,46.3
181,308,50.0
181,336,76.3
181,340,51.0
181,371,42.0
181,372,52.0
181,404,55.0
181,405,51.0
181,436,59.0
181,437,62.0
181,464,76.2
181,465,70.0
181,466,67.2
181,467,65.5
181,469,65.0
181,479,92.6
181,480,95.2
181,496,75.5
181,497,76.0
181,513,95.4
181,545,89.3
181,560,84.9
181,566,99.3
181,592,84.7
181,598,93.3
181,599,198.2
181,631,103.0
181,632,122.0
181,664,95.9
182,237,66.2
182,269,71.6
182,270,89.5
182,271,69.7
182,272,77.0
182,301,85.5
182,302,85.2
182,303,74.3
182,304,63.6
182,305,64.6
182,336,75.1
182,371,46.0
182,409,45.9
182,430,93.4
182,462,92.7
182,463,82.6
182,464,73.0
182,469,66.5
182,501,70.2
182,502,70.8
182,503,68.0
182,513,89.0
182,534,74.7
182,545,87.6
182,560,80.0
182,561,93.6
182,562,89.1
182,566,87.4
182,567,78.7
182,576,70.2
182,577,88.5
182,598,81.1
182,599,84.1
182,631,75.0
182,632,81.5
182,664,87.4
183,302,67.0
183,304,50.6
183,334,79.0
183,336,47.5
183,366,90.0
183,371,46.2
183,398,89.4
183,399,83.3
183,400,69.8
183,409,68.0
183,437,68.7
183,438,68.0
183,441,83.0
183,468,71.4
183,469,69.0
183,473,87.0
183,500,88.0
183,505,95.0
183,511,87.9
183,512,91.4
183,531,77.3
183,532,83.2
183,537,105.0
183,544,105.5
183,562,75.5
183,563,86.5
183,568,117.0
183,576,68.4
183,599,84.2
183,600,107.7
183,631,95.0
183,632,93.0
183,664,83.6
183,696,81.8
183,728,80.0
183,760,99.7
183,792,80.0
183,824,72.0
183,856,69.0
183,888,69.0
183,920,63.9
184,110,42.0
184,142,44.5
184,143,49.0
184,175,38.2
184,207,39.5
184,208,47.7
184,240,41.7
184,241,42.2
184,273,49.1
184,304,44.0
184,305,53.3
184,308,56.5
184,309,55.7
184,339,47.7
184,340,62.8
184,341,55.1
184,366,92.3
184,371,48.1
184,372,61.7
184,373,62.4
184,398,91.1
184,399,72.0
184,400,67.6
184,404,70.5
184,405,66.0
184,430,59.0
184,431,82.6
184,436,73.0
184,437,71.6
184,463,85.3
184,495,91.0
184,510,85.1
184,511,88.3
184,527,99.8
184,541,94.6
184,559,114.2
184,571,91.0
184,572,93.9
184,573,85.5
184,591,104.0
184,599,77.2
184,623,78.2
184,655,74.2
184,782,81.4
184,814,81.3
184,846,77.0
184,877,91.0
184,909,74.0
184,920,60.7
184,941,60.7
184,973,67.9
184,974,70.1
184,1006,59.3
185,46,42.5
185,77,45.3
185,78,43.6
185,79,42.0
185,304,50.3
185,306,42.6
185,338,47.0
185,339,51.0
185,340,58.0
185,341,62.2
185,366,100.0
185,370,51.5
185,371,54.2
185,373,65.3
185,398,84.0
185,402,56.6
185,403,62.5
185,571,96.0
185,599,71.5
185,602,92.9
185,603,91.8
185,633,87.7
185,634,100.7
185,655,80.4
185,664,73.6
185,665,79.2
185,686,75.5
185,687,77.3
185,696,75.0
185,718,68.7
185,727,75.3
185,728,77.5
185,750,59.0
185,782,61.6
185,814,61.2
185,847,64.3
185,879,62.8
185,911,60.0
185,912,66.0
185,920,56.4
185,944,59.8
186,77,45.2
186,107,71.9
186,108,68.9
186,109,47.3
186,141,50.0
186,304,51.3
186,371,46.0
186,398,77.9
186,402,72.1
186,403,61.7
186,404,79.0
186,430,93.2
186,431,84.4
186,432,77.0
186,433,74.1
186,434,70.7
186,436,77.0
186,437,75.0
186,462,91.6
186,465,83.8
186,466,87.6
186,469,78.7
186,494,92.0
186,495,96.5
186,498,93.3
186,501,71.0
186,530,100.0
186,533,70.7
186,562,104.4
186,563,97.0
186,564,72.7
186,596,79.3
186,599,76.7
186,628,76.1
186,660,72.7
186,661,74.3
186,693,79.3
186,726,75.5
186,727,82.3
186,782,55.4
186,814,70.0
186,846,70.2
186,920,55.1
186,944,55.0
186,976,55.0
186,1007,62.7
186,1008,63.1
187,107,60.5
187,214,56.5
187,215,46.3
187,246,55.7
187,272,52.0
187,278,47.5
187,303,53.9
187,304,50.0
187,308,56.0
187,309,43.8
187,310,49.8
187,340,60.8
187,364,102.7
187,365,92.3
187,366,92.5
187,372,76.0
187,373,80.0
187,398,82.6
187,399,78.8
187,405,79.0
187,429,81.2
187,431,75.5
187,432,77.5
187,495,97.0
187,498,94.2
187,503,91.5
187,527,88.0
187,528,94.1
187,529,93.0
187,530,97.2
187,531,85.3
187,532,88.2
187,533,79.0
187,534,85.0
187,535,90.7
187,562,96.2
187,563,92.0
187,566,83.5
187,567,87.4
187,594,98.5
187,599,76.3
187,620,76.2
187,621,70.0
187,626,95.0
187,650,73.0
187,651,72.4
187,652,74.0
187,653,73.0
187,654,65.0
187,686,81.3
187,718,69.0
187,749,58.0
187,750,65.5
187,782,63.3
187,814,67.9
187,846,66.5
187,920,64.6
187,1006,68.1
187,1007,66.0
188,75,68.7
188,106,76.5
188,107,69.8
188,108,65.3
188,109,52.0
188,141,45.0
188,142,46.5
188,183,45.2
188,213,42.4
188,214,46.2
188,215,45.7
188,244,40.3
188,245,40.3
188,300,119.7
188,301,124.5
188,302,108.5
188,303,59.7
188,332,115.7
188,335,68.6
188,364,102.2
188,367,69.9
188,399,65.2
188,429,75.7
188,431,109.0
188,463,90.0
188,503,90.4
188,518,85.0
188,519,94.9
188,520,84.2
188,521,80.6
188,533,89.8
188,534,92.3
188,535,90.8
188,553,80.5
188,559,112.0
188,560,112.2
188,561,98.5
188,566,90.0
188,567,90.4
188,585,85.2
188,591,101.8
188,593,94.6
188,599,82.0
188,617,84.0
188,618,80.0
188,623,88.7
188,624,79.0
188,625,96.5
188,626,95.0
188,631,89.5
188,632,84.6
188,650,76.0
188,656,81.0
188,664,73.4
188,696,71.4
188,727,93.0
188,728,80.0
188,760,74.5
188,792,74.0
188,824,70.7
188,852,63.0
188,856,68.0
188,884,74.3
188,888,76.0
188,916,74.1
188,920,71.3
188,947,65.0
188,948,65.7
188,979,60.0
188,1009,57.7
188,1011,56.0
189,174,47.5
189,206,50.7
189,207,44.0
189,239,50.5
189,242,36.1
189,243,50.2
189,244,42.7
189,271,54.3
189,273,40.8
189,274,34.8
189,277,3.4
189,278,12.0
189,302,75.0
189,303,61.5
189,304,61.0
189,305,44.9
189,306,41.1
189,309,5.2
189,335,56.2
189,336,57.3
189,367,63.4
189,368,59.0
189,369,53.9
189,392,59.6
189,399,66.4
189,400,59.9
189,401,53.5
189,424,86.8
189,431,67.7
189,432,90.3
189,456,132.8
189,463,107.1
189,464,89.7
189,488,113.7
189,495,110.1
189,496,96.2
189,497,95.0
189,504,87.0
189,518,74.2
189,519,85.4
189,520,92.5
189,527,127.0
189,528,133.0
189,529,103.5
189,531,94.1
189,532,91.4
189,533,84.5
189,535,100.0
189,536,92.0
189,561,99.8
189,567,90.4
189,593,91.7
189,599,81.2
189,624,77.5
189,625,91.5
189,656,80.0
189,851,65.7
189,852,65.0
189,883,63.4
189,915,67.0
190,151,27.7
190,152,25.6
190,182,26.9
190,183,26.3
190,214,18.4
190,246,11.3
190,270,80.9
190,273,39.5
190,278,12.0
190,302,92.4
190,303,66.0
190,305,47.2
190,306,45.2
190,335,66.8
190,336,56.2
190,338,37.2
190,360,72.3
190,361,100.8
190,367,68.8
190,368,53.7
190,370,61.0
190,392,67.0
190,399,68.9
190,400,64.0
190,402,71.0
190,424,79.0
190,431,77.0
190,432,96.6
190,434,81.8
190,456,85.3
190,463,105.9
190,464,103.3
190,466,94.2
190,467,99.2
190,488,90.3
190,489,92.0
190,493,93.3
190,494,108.9
190,495,109.9
190,496,125.3
190,497,104.0
190,498,99.4
190,504,85.8
190,521,83.7
190,525,92.0
190,527,119.4
190,528,122.8
190,529,100.1
190,531,93.3
190,561,94.1
190,598,84.3
190,599,83.1
190,630,86.5
190,631,83.0
190,662,77.1
190,694,73.8
190,726,80.4
190,753,68.0
190,785,63.6
190,786,69.8
190,787,66.0
190,819,69.7
190,820,67.0
190,851,68.6
190,852,65.3
190,883,67.2
191,152,25.0
191,183,23.2
191,184,31.7
191,206,48.9
191,207,48.7
191,214,27.0
191,215,33.8
191,216,34.0
191,238,54.2
191,239,49.4
191,270,53.8
191,272,42.9
191,273,44.5
191,304,46.0
191,305,47.0
191,306,48.9
191,338,43.3
191,399,95.0
191,409,84.0
191,431,101.5
191,437,83.0
191,438,78.9
191,439,77.1
191,440,92.0
191,441,87.2
191,463,109.2
191,466,99.6
191,467,111.4
191,468,99.6
191,471,78.5
191,472,90.8
191,493,115.6
191,494,116.7
191,495,116.6
191,496,127.2
191,497,111.3
191,498,112.2
191,504,86.0
191,521,77.0
191,525,95.6
191,526,110.5
191,527,102.2
191,528,118.8
191,529,110.7
191,530,103.5
191,531,94.8
191,553,76.7
191,557,94.7
191,561,113.4
191,562,103.1
191,585,78.9
191,593,117.7
191,617,75.8
191,618,82.5
191,625,126.3
191,650,78.0
191,651,80.6
191,652,63.0
191,657,102.0
191,683,73.2
191,684,65.4
191,685,61.0
191,689,96.2
191,722,89.2
191,726,79.3
191,753,55.8
191,754,57.0
191,758,86.4
191,789,91.0
191,790,95.2
192,75,73.0
192,107,80.3
192,108,56.7
192,141,45.0
192,142,41.0
192,151,32.8
192,152,34.6
192,174,45.0
192,182,31.6
192,183,31.2
192,184,35.1
192,206,47.8
192,207,47.6
192,214,31.3
192,238,47.5
192,239,50.5
192,246,38.3
192,270,65.7
192,271,50.9
192,272,52.0
192,278,37.0
192,302,131.6
192,306,49.5
192,307,49.1
192,308,47.9
192,310,38.0
192,334,107.0
192,335,71.3
192,339,57.3
192,366,66.0
192,367,63.6
192,369,84.0
192,371,76.0
192,398,95.2
192,399,83.3
192,401,93.3
192,403,93.2
192,408,90.1
192,409,84.0
192,410,83.8
192,429,103.7
192,430,107.2
192,431,98.0
192,432,95.7
192,433,105.9
192,435,113.0
192,437,83.5
192,438,77.4
192,441,91.3
192,462,96.9
192,463,97.8
192,464,95.4
192,465,98.8
192,466,94.8
192,467,101.7
192,468,89.4
192,469,84.0
192,495,109.0
192,496,99.0
192,497,101.1
192,527,115.9
192,528,105.0
192,529,99.8
192,531,97.6
192,685,61.9
192,686,67.0
192,718,74.3
192,749,61.0
192,750,60.0
192,758,81.4
192,782,61.5
193,10,43.2
193,42,53.0
193,43,61.0
193,74,62.5
193,75,79.7
193,277,44.9
193,308,44.9
193,309,47.8
193,310,39.0
193,328,88.0
193,333,116.9
193,334,127.7
193,342,42.5
193,365,120.2
193,366,114.7
193,369,81.3
193,370,93.2
193,374,42.0
193,397,127.5
193,398,96.5
193,400,76.0
193,401,88.8
193,402,97.3
193,403,97.3
193,404,98.5
193,406,48.5
193,429,126.1
193,430,106.5
193,431,91.9
193,432,89.0
193,433,103.6
193,434,104.0
193,436,97.0
193,437,82.7
193,438,66.2
193,441,91.0
193,461,160.5
193,462,122.2
193,463,97.2
193,465,102.0
193,466,100.3
193,467,100.8
193,468,88.0
193,469,84.0
193,470,55.0
193,473,89.7
193,494,93.2
193,495,94.3
193,502,58.2
193,505,85.1
193,527,94.8
193,531,98.4
193,537,88.3
193,559,93.8
193,562,109.3
193,563,115.3
193,568,88.0
193,569,85.0
193,591,94.2
193,599,88.0
193,600,86.0
193,623,98.9
193,631,82.5
193,632,80.7
193,664,81.6
193,693,91.9
193,696,88.0
193,725,85.0
193,757,87.0
193,758,74.0
193,782,56.6
193,814,63.6
194,10,41.0
194,42,43.3
194,43,53.4
194,75,41.7
194,200,91.0
194,232,90.3
194,264,88.5
194,277,44.7
194,296,96.8
194,309,40.3
194,328,101.1
194,336,63.0
194,341,54.5
194,360,95.4
194,368,63.0
194,369,66.7
194,373,69.9
194,400,85.7
194,401,77.5
194,404,89.2
194,405,84.3
194,406,73.2
194,430,95.5
194,432,83.0
194,435,87.5
194,436,89.4
194,438,78.8
194,439,77.6
194,461,144.5
194,462,95.5
194,463,95.9
194,464,88.1
194,467,84.7
194,468,87.2
194,469,85.2
194,471,85.1
194,493,129.3
194,494,108.6
194,495,96.7
194,496,97.2
194,499,118.4
194,500,82.0
194,501,57.9
194,502,55.4
194,527,95.9
194,528,101.9
194,529,92.4
194,531,111.8
194,532,71.8
194,559,94.1
194,560,104.0
194,561,111.0
194,562,105.4
194,563,147.9
194,564,70.5
194,565,74.8
194,591,99.8
194,595,109.0
194,623,114.0
194,627,91.5
194,628,88.1
194,660,79.9
194,661,74.5
194,693,74.5
194,696,79.0
194,726,95.6
194,727,79.8
194,728,77.5
194,760,78.6
194,792,80.8
194,814,60.0
194,847,59.2
194,879,68.0
194,911,69.7
194,912,76.0
194,944,82.6
194,976,68.0
194,1008,59.4
195,43,49.5
195,44,67.8
195,45,44.7
195,46,46.5
195,76,85.3
195,78,48.1
195,200,95.0
195,201,120.3
195,202,111.2
195,234,114.6
195,242,45.0
195,266,133.3
195,267,124.9
195,270,115.8
195,273,50.4
195,274,49.8
195,302,114.8
195,305,56.8
195,334,100.0
195,336,64.9
195,337,64.0
195,366,81.6
195,373,76.3
195,398,94.0
195,405,79.8
195,406,71.6
195,430,95.0
195,431,95.0
195,432,86.1
195,435,79.0
195,436,91.6
195,437,77.1
195,438,79.6
195,463,99.8
195,464,89.7
195,465,84.5
195,466,80.9
195,467,84.7
195,468,77.5
195,469,74.0
195,470,80.0
195,495,105.5
195,496,93.0
195,497,89.5
195,498,85.0
195,499,112.3
195,502,82.0
195,527,111.3
195,528,106.5
195,529,94.8
195,530,117.5
195,534,73.1
195,562,120.0
195,565,75.6
195,597,76.3
195,629,76.0
195,630,77.0
195,662,78.4
195,694,80.3
195,974,59.3
195,1006,65.0
196,48,46.0
196,78,45.3
196,79,49.3
196,80,46.0
196,85,39.0
196,86,34.5
196,107,76.5
196,117,55.5
196,139,97.6
196,149,50.3
196,171,87.7
196,172,64.4
196,181,66.0
196,204,46.9
196,205,51.7
196,212,50.7
196,213,59.5
196,214,49.9
196,215,48.0
196,236,68.4
196,237,75.0
196,244,53.4
196,246,48.8
196,267,128.1
196,268,132.8
196,269,105.6
196,270,102.1
196,273,47.0
196,276,54.5
196,278,55.7
196,305,49.6
196,306,48.4
196,308,62.2
196,310,61.2
196,338,50.8
196,340,68.8
196,341,62.4
196,342,61.3
196,370,55.8
196,372,76.5
196,402,70.2
196,403,66.0
196,404,75.2
196,405,74.4
196,406,72.1
196,432,81.1
196,433,70.0
196,435,73.8
196,436,76.7
196,437,72.7
196,465,76.6
196,466,76.5
196,467,79.6
196,468,78.6
196,497,125.0
196,498,112.2
196,499,65.3
196,500,76.3
196,501,66.0
196,529,125.8
196,532,90.8
196,562,121.5
196,564,97.0
196,565,94.0
196,594,127.5
196,595,99.4
196,597,87.6
196,626,130.7
196,627,88.4
196,814,64.3
196,846,69.1
196,878,63.3
196,910,57.4
196,942,57.7
196,974,52.7
197,43,64.4
197,44,93.9
